t0,tf,angulo,delay_real,delay_ideal,jitter
284836700,284841106,90,4406,4166.666666666667,239.33333333333303
284845856,284850261,90,4405,4166.666666666667,238.33333333333303
284853347,284857754,90,4407,4166.666666666667,240.33333333333303
284862521,284866953,90,4432,4166.666666666667,265.33333333333303
284870017,284874452,90,4435,4166.666666666667,268.33333333333303
284879171,284883576,90,4405,4166.666666666667,238.33333333333303
284886665,284891071,90,4406,4166.666666666667,239.33333333333303
284895834,284900270,90,4436,4166.666666666667,269.33333333333303
284903333,284907770,90,4437,4166.666666666667,270.33333333333303
284912488,284916894,90,4406,4166.666666666667,239.33333333333303
284919981,284924396,90,4415,4166.666666666667,248.33333333333303
284929147,284933552,90,4405,4166.666666666667,238.33333333333303
284936642,284941047,90,4405,4166.666666666667,238.33333333333303
284945812,284950218,90,4406,4166.666666666667,239.33333333333303
284953296,284957702,90,4406,4166.666666666667,239.33333333333303
284962468,284966873,90,4405,4166.666666666667,238.33333333333303
284969966,284974372,90,4406,4166.666666666667,239.33333333333303
284979130,284983566,90,4436,4166.666666666667,269.33333333333303
284986626,284991032,90,4406,4166.666666666667,239.33333333333303
284995782,285000187,90,4405,4166.666666666667,238.33333333333303
285003278,285007714,90,4436,4166.666666666667,269.33333333333303
285012438,285016853,90,4415,4166.666666666667,248.33333333333303
285019929,285024334,90,4405,4166.666666666667,238.33333333333303
285029097,285033503,90,4406,4166.666666666667,239.33333333333303
285036591,285040997,90,4406,4166.666666666667,239.33333333333303
285045756,285050162,90,4406,4166.666666666667,239.33333333333303
285053250,285057656,90,4406,4166.666666666667,239.33333333333303
285062415,285066820,90,4405,4166.666666666667,238.33333333333303
285069907,285074312,90,4405,4166.666666666667,238.33333333333303
285079072,285083477,90,4405,4166.666666666667,238.33333333333303
285086567,285090973,90,4406,4166.666666666667,239.33333333333303
285095734,285100140,90,4406,4166.666666666667,239.33333333333303
285103223,285107654,90,4431,4166.666666666667,264.33333333333303
285112387,285116792,90,4405,4166.666666666667,238.33333333333303
285119880,285124287,90,4407,4166.666666666667,240.33333333333303
285129043,285133449,90,4406,4166.666666666667,239.33333333333303
285136536,285140967,90,4431,4166.666666666667,264.33333333333303
285145711,285150147,90,4436,4166.666666666667,269.33333333333303
285153204,285157610,90,4406,4166.666666666667,239.33333333333303
285162365,285166780,90,4415,4166.666666666667,248.33333333333303
285169856,285174263,90,4407,4166.666666666667,240.33333333333303
285179027,285183433,90,4406,4166.666666666667,239.33333333333303
285186515,285190921,90,4406,4166.666666666667,239.33333333333303
285195680,285200086,90,4406,4166.666666666667,239.33333333333303
285203171,285207577,90,4406,4166.666666666667,239.33333333333303
285212346,285216752,90,4406,4166.666666666667,239.33333333333303
285219833,285224269,90,4436,4166.666666666667,269.33333333333303
285228996,285233401,90,4405,4166.666666666667,238.33333333333303
285236486,285240891,90,4405,4166.666666666667,238.33333333333303
285245665,285250101,90,4436,4166.666666666667,269.33333333333303
285253160,285257566,90,4406,4166.666666666667,239.33333333333303
285262310,285266716,90,4406,4166.666666666667,239.33333333333303
285269802,285274209,90,4407,4166.666666666667,240.33333333333303
285278973,285283379,90,4406,4166.666666666667,239.33333333333303
285286464,285290900,90,4436,4166.666666666667,269.33333333333303
285295626,285300032,90,4406,4166.666666666667,239.33333333333303
285303117,285307525,90,4408,4166.666666666667,241.33333333333303
285312290,285316696,90,4406,4166.666666666667,239.33333333333303
285319775,285324181,90,4406,4166.666666666667,239.33333333333303
285328943,285333349,90,4406,4166.666666666667,239.33333333333303
285336441,285340847,90,4406,4166.666666666667,239.33333333333303
285345603,285350007,90,4404,4166.666666666667,237.33333333333303
285353094,285357528,90,4434,4166.666666666667,267.33333333333303
285362264,285366671,90,4407,4166.666666666667,240.33333333333303
285369746,285374153,90,4407,4166.666666666667,240.33333333333303
285378912,285383317,90,4405,4166.666666666667,238.33333333333303
285386410,285390842,90,4432,4166.666666666667,265.33333333333303
285395575,285399981,90,4406,4166.666666666667,239.33333333333303
285403061,285407467,90,4406,4166.666666666667,239.33333333333303
285412237,285416644,90,4407,4166.666666666667,240.33333333333303
285419727,285424160,90,4433,4166.666666666667,266.33333333333303
285428895,285433300,90,4405,4166.666666666667,238.33333333333303
285436379,285440784,90,4405,4166.666666666667,238.33333333333303
285445550,285449955,90,4405,4166.666666666667,238.33333333333303
285453038,285457444,90,4406,4166.666666666667,239.33333333333303
285462210,285466615,90,4405,4166.666666666667,238.33333333333303
285469700,285474107,90,4407,4166.666666666667,240.33333333333303
285478867,285483303,90,4436,4166.666666666667,269.33333333333303
285486362,285490768,90,4406,4166.666666666667,239.33333333333303
285495517,285499923,90,4406,4166.666666666667,239.33333333333303
285503019,285507426,90,4407,4166.666666666667,240.33333333333303
285512182,285516587,90,4405,4166.666666666667,238.33333333333303
285519673,285524080,90,4407,4166.666666666667,240.33333333333303
285528839,285533244,90,4405,4166.666666666667,238.33333333333303
285536325,285540730,90,4405,4166.666666666667,238.33333333333303
285545494,285549900,90,4406,4166.666666666667,239.33333333333303
285552990,285557427,90,4437,4166.666666666667,270.33333333333303
285562153,285566559,90,4406,4166.666666666667,239.33333333333303
285569643,285574050,90,4407,4166.666666666667,240.33333333333303
285578811,285583216,90,4405,4166.666666666667,238.33333333333303
285586302,285590707,90,4405,4166.666666666667,238.33333333333303
285595473,285599888,90,4415,4166.666666666667,248.33333333333303
285602962,285607368,90,4406,4166.666666666667,239.33333333333303
285612124,285616530,90,4406,4166.666666666667,239.33333333333303
285619613,285624019,90,4406,4166.666666666667,239.33333333333303
285628782,285633187,90,4405,4166.666666666667,238.33333333333303
285636276,285640682,90,4406,4166.666666666667,239.33333333333303
285645443,285649848,90,4405,4166.666666666667,238.33333333333303
285652935,285657342,90,4407,4166.666666666667,240.33333333333303
285662098,285666505,90,4407,4166.666666666667,240.33333333333303
285669588,285673994,90,4406,4166.666666666667,239.33333333333303
285678757,285683162,90,4405,4166.666666666667,238.33333333333303
285686248,285690654,90,4406,4166.666666666667,239.33333333333303
285695415,285699820,90,4405,4166.666666666667,238.33333333333303
285702903,285707309,90,4406,4166.666666666667,239.33333333333303
285712075,285716481,90,4406,4166.666666666667,239.33333333333303
285719566,285723999,90,4433,4166.666666666667,266.33333333333303
285728728,285733133,90,4405,4166.666666666667,238.33333333333303
285736220,285740625,90,4405,4166.666666666667,238.33333333333303
285745389,285749795,90,4406,4166.666666666667,239.33333333333303
285762057,285766464,90,4407,4166.666666666667,240.33333333333303
285769531,285773936,90,4405,4166.666666666667,238.33333333333303
285778721,285783127,90,4406,4166.666666666667,239.33333333333303
285786183,285790589,90,4406,4166.666666666667,239.33333333333303
285795374,285799780,90,4406,4166.666666666667,239.33333333333303
285802842,285807249,90,4407,4166.666666666667,240.33333333333303
285812031,285816437,90,4406,4166.666666666667,239.33333333333303
285819508,285823914,90,4406,4166.666666666667,239.33333333333303
285828700,285833106,90,4406,4166.666666666667,239.33333333333303
285836159,285840565,90,4406,4166.666666666667,239.33333333333303
285845350,285849755,90,4405,4166.666666666667,238.33333333333303
285852814,285857220,90,4406,4166.666666666667,239.33333333333303
285862008,285866413,90,4405,4166.666666666667,238.33333333333303
285869483,285873889,90,4406,4166.666666666667,239.33333333333303
285878662,285883077,90,4415,4166.666666666667,248.33333333333303
285886133,285890538,90,4405,4166.666666666667,238.33333333333303
285895322,285899728,90,4406,4166.666666666667,239.33333333333303
285902789,285907196,90,4407,4166.666666666667,240.33333333333303
285911984,285916391,90,4407,4166.666666666667,240.33333333333303
285919451,285923887,90,4436,4166.666666666667,269.33333333333303
285928639,285933045,90,4406,4166.666666666667,239.33333333333303
285936106,285940512,90,4406,4166.666666666667,239.33333333333303
285945300,285949706,90,4406,4166.666666666667,239.33333333333303
285952767,285957173,90,4406,4166.666666666667,239.33333333333303
285961960,285966367,90,4407,4166.666666666667,240.33333333333303
285969427,285973833,90,4406,4166.666666666667,239.33333333333303
285978617,285983022,90,4405,4166.666666666667,238.33333333333303
285986083,285990497,90,4414,4166.666666666667,247.33333333333303
285995278,285999683,90,4405,4166.666666666667,238.33333333333303
286002743,286007148,90,4405,4166.666666666667,238.33333333333303
286011931,286016338,90,4407,4166.666666666667,240.33333333333303
286019398,286023804,90,4406,4166.666666666667,239.33333333333303
286028591,286032996,90,4405,4166.666666666667,238.33333333333303
286036066,286040472,90,4406,4166.666666666667,239.33333333333303
286045248,286049654,90,4406,4166.666666666667,239.33333333333303
286052718,286057124,90,4406,4166.666666666667,239.33333333333303
286061907,286066314,90,4407,4166.666666666667,240.33333333333303
286069376,286073783,90,4407,4166.666666666667,240.33333333333303
286078568,286082973,90,4405,4166.666666666667,238.33333333333303
286086029,286090435,90,4406,4166.666666666667,239.33333333333303
286095228,286099634,90,4406,4166.666666666667,239.33333333333303
286102693,286107099,90,4406,4166.666666666667,239.33333333333303
286111882,286116289,90,4407,4166.666666666667,240.33333333333303
286119346,286123753,90,4407,4166.666666666667,240.33333333333303
286128536,286132942,90,4406,4166.666666666667,239.33333333333303
286136003,286140409,90,4406,4166.666666666667,239.33333333333303
286145204,286149609,90,4405,4166.666666666667,238.33333333333303
286152660,286157065,90,4405,4166.666666666667,238.33333333333303
286161857,286166263,90,4406,4166.666666666667,239.33333333333303
286169323,286173729,90,4406,4166.666666666667,239.33333333333303
286178509,286182915,90,4406,4166.666666666667,239.33333333333303
286185978,286190382,90,4404,4166.666666666667,237.33333333333303
286195169,286199604,90,4435,4166.666666666667,268.33333333333303
286202651,286207088,90,4437,4166.666666666667,270.33333333333303
286211828,286216233,90,4405,4166.666666666667,238.33333333333303
286219295,286223701,90,4406,4166.666666666667,239.33333333333303
286228486,286232891,90,4405,4166.666666666667,238.33333333333303
286235962,286240368,90,4406,4166.666666666667,239.33333333333303
286245140,286249546,90,4406,4166.666666666667,239.33333333333303
286252610,286257017,90,4407,4166.666666666667,240.33333333333303
286261805,286266241,90,4436,4166.666666666667,269.33333333333303
286269283,286273688,90,4405,4166.666666666667,238.33333333333303
286278470,286282876,90,4406,4166.666666666667,239.33333333333303
286285927,286290332,90,4405,4166.666666666667,238.33333333333303
286295119,286299524,90,4405,4166.666666666667,238.33333333333303
286302588,286307024,90,4436,4166.666666666667,269.33333333333303
286311773,286316179,90,4406,4166.666666666667,239.33333333333303
286319244,286323649,90,4405,4166.666666666667,238.33333333333303
286328435,286332840,90,4405,4166.666666666667,238.33333333333303
286335904,286340309,90,4405,4166.666666666667,238.33333333333303
286345096,286349502,90,4406,4166.666666666667,239.33333333333303
286352569,286356976,90,4407,4166.666666666667,240.33333333333303
286361747,286366154,90,4407,4166.666666666667,240.33333333333303
286369217,286373622,90,4405,4166.666666666667,238.33333333333303
286378411,286382817,90,4406,4166.666666666667,239.33333333333303
286385876,286390282,90,4406,4166.666666666667,239.33333333333303
286395068,286399473,90,4405,4166.666666666667,238.33333333333303
286402531,286406938,90,4407,4166.666666666667,240.33333333333303
286411730,286416145,90,4415,4166.666666666667,248.33333333333303
286419197,286423603,90,4406,4166.666666666667,239.33333333333303
286428384,286432790,90,4406,4166.666666666667,239.33333333333303
286435851,286440256,90,4405,4166.666666666667,238.33333333333303
286445041,286449447,90,4406,4166.666666666667,239.33333333333303
286452512,286456944,90,4432,4166.666666666667,265.33333333333303
286461703,286466110,90,4407,4166.666666666667,240.33333333333303
286469167,286473572,90,4405,4166.666666666667,238.33333333333303
286478361,286482767,90,4406,4166.666666666667,239.33333333333303
286485828,286490242,90,4414,4166.666666666667,247.33333333333303
286495014,286499420,90,4406,4166.666666666667,239.33333333333303
286502483,286506889,90,4406,4166.666666666667,239.33333333333303
286511678,286516084,90,4406,4166.666666666667,239.33333333333303
286519145,286523550,90,4405,4166.666666666667,238.33333333333303
286528332,286532737,90,4405,4166.666666666667,238.33333333333303
286535800,286540206,90,4406,4166.666666666667,239.33333333333303
286544993,286549398,90,4405,4166.666666666667,238.33333333333303
286552460,286556867,90,4407,4166.666666666667,240.33333333333303
286561655,286566062,90,4407,4166.666666666667,240.33333333333303
286569123,286573528,90,4405,4166.666666666667,238.33333333333303
286578311,286582717,90,4406,4166.666666666667,239.33333333333303
286585778,286590184,90,4406,4166.666666666667,239.33333333333303
286594969,286599374,90,4405,4166.666666666667,238.33333333333303
286602439,286606845,90,4406,4166.666666666667,239.33333333333303
286611620,286616025,90,4405,4166.666666666667,238.33333333333303
286619092,286623497,90,4405,4166.666666666667,238.33333333333303
286628282,286632687,90,4405,4166.666666666667,238.33333333333303
286635755,286640186,90,4431,4166.666666666667,264.33333333333303
286644939,286649354,90,4415,4166.666666666667,248.33333333333303
286652407,286656813,90,4406,4166.666666666667,239.33333333333303
286661596,286666002,90,4406,4166.666666666667,239.33333333333303
286669065,286673470,90,4405,4166.666666666667,238.33333333333303
286678255,286682661,90,4406,4166.666666666667,239.33333333333303
286685725,286690131,90,4406,4166.666666666667,239.33333333333303
286694913,286699318,90,4405,4166.666666666667,238.33333333333303
286702379,286706786,90,4407,4166.666666666667,240.33333333333303
286711576,286716013,90,4437,4166.666666666667,270.33333333333303
286719055,286723461,90,4406,4166.666666666667,239.33333333333303
286728239,286732645,90,4406,4166.666666666667,239.33333333333303
286735698,286740103,90,4405,4166.666666666667,238.33333333333303
286744889,286749295,90,4406,4166.666666666667,239.33333333333303
286752354,286756759,90,4405,4166.666666666667,238.33333333333303
286761553,286765959,90,4406,4166.666666666667,239.33333333333303
286769014,286773420,90,4406,4166.666666666667,239.33333333333303
286778209,286782615,90,4406,4166.666666666667,239.33333333333303
286785667,286790073,90,4406,4166.666666666667,239.33333333333303
286794859,286799264,90,4405,4166.666666666667,238.33333333333303
286802335,286806771,90,4436,4166.666666666667,269.33333333333303
286811529,286815936,90,4407,4166.666666666667,240.33333333333303
286818995,286823427,90,4432,4166.666666666667,265.33333333333303
286828183,286832589,90,4406,4166.666666666667,239.33333333333303
286835648,286840054,90,4406,4166.666666666667,239.33333333333303
286844840,286849284,90,4444,4166.666666666667,277.33333333333303
286852326,286856732,90,4406,4166.666666666667,239.33333333333303
286861503,286865909,90,4406,4166.666666666667,239.33333333333303
286868966,286873372,90,4406,4166.666666666667,239.33333333333303
286878159,286882565,90,4406,4166.666666666667,239.33333333333303
286885623,286890028,90,4405,4166.666666666667,238.33333333333303
286894819,286899225,90,4406,4166.666666666667,239.33333333333303
286902286,286906723,90,4437,4166.666666666667,270.33333333333303
286911476,286915883,90,4407,4166.666666666667,240.33333333333303
286918946,286923377,90,4431,4166.666666666667,264.33333333333303
286928137,286932550,90,4413,4166.666666666667,246.33333333333303
286935606,286940012,90,4406,4166.666666666667,239.33333333333303
286944793,286949199,90,4406,4166.666666666667,239.33333333333303
286952258,286956691,90,4433,4166.666666666667,266.33333333333303
286961449,286965856,90,4407,4166.666666666667,240.33333333333303
286968920,286973325,90,4405,4166.666666666667,238.33333333333303
286978109,286982514,90,4405,4166.666666666667,238.33333333333303
286985579,286989984,90,4405,4166.666666666667,238.33333333333303
286994767,286999173,90,4406,4166.666666666667,239.33333333333303
287002244,287006651,90,4407,4166.666666666667,240.33333333333303
287011426,287015831,90,4405,4166.666666666667,238.33333333333303
287018895,287023301,90,4406,4166.666666666667,239.33333333333303
287028083,287032488,90,4405,4166.666666666667,238.33333333333303
287035552,287039958,90,4406,4166.666666666667,239.33333333333303
287044745,287049151,90,4406,4166.666666666667,239.33333333333303
287052208,287056623,90,4415,4166.666666666667,248.33333333333303
287061400,287065807,90,4407,4166.666666666667,240.33333333333303
287068867,287073273,90,4406,4166.666666666667,239.33333333333303
287078058,287082464,90,4406,4166.666666666667,239.33333333333303
287085531,287089963,90,4432,4166.666666666667,265.33333333333303
287094716,287099122,90,4406,4166.666666666667,239.33333333333303
287102185,287106591,90,4406,4166.666666666667,239.33333333333303
287111375,287115781,90,4406,4166.666666666667,239.33333333333303
287118841,287123246,90,4405,4166.666666666667,238.33333333333303
287128034,287132440,90,4406,4166.666666666667,239.33333333333303
287135506,287139912,90,4406,4166.666666666667,239.33333333333303
287144691,287149096,90,4405,4166.666666666667,238.33333333333303
287152158,287156565,90,4407,4166.666666666667,240.33333333333303
287161350,287166767,90,5417,4166.666666666667,1250.333333333333
287169816,287174235,90,4419,4166.666666666667,252.33333333333303
287178018,287182424,90,4406,4166.666666666667,239.33333333333303
287185481,287189886,90,4405,4166.666666666667,238.33333333333303
287194670,287199076,90,4406,4166.666666666667,239.33333333333303
287202137,287206543,90,4406,4166.666666666667,239.33333333333303
287211328,287215734,90,4406,4166.666666666667,239.33333333333303
287218800,287223245,90,4445,4166.666666666667,278.33333333333303
287227991,287232396,90,4405,4166.666666666667,238.33333333333303
287235457,287239863,90,4406,4166.666666666667,239.33333333333303
287244644,287249050,90,4406,4166.666666666667,239.33333333333303
287252114,287256520,90,4406,4166.666666666667,239.33333333333303
287261308,287265745,90,4437,4166.666666666667,270.33333333333303
287268788,287273193,90,4405,4166.666666666667,238.33333333333303
287277962,287282368,90,4406,4166.666666666667,239.33333333333303
287285433,287289868,90,4435,4166.666666666667,268.33333333333303
287294625,287299031,90,4406,4166.666666666667,239.33333333333303
287311269,287315675,90,4406,4166.666666666667,239.33333333333303
287318763,287323177,90,4414,4166.666666666667,247.33333333333303
287327929,287332361,90,4432,4166.666666666667,265.33333333333303
287335421,287339827,90,4406,4166.666666666667,239.33333333333303
287344590,287349022,90,4432,4166.666666666667,265.33333333333303
287352082,287356489,90,4407,4166.666666666667,240.33333333333303
287361252,287365685,90,4433,4166.666666666667,266.33333333333303
287368744,287373150,90,4406,4166.666666666667,239.33333333333303
287377909,287382314,90,4405,4166.666666666667,238.33333333333303
287385403,287389808,90,4405,4166.666666666667,238.33333333333303
287394559,287398964,90,4405,4166.666666666667,238.33333333333303
287402056,287406461,90,4405,4166.666666666667,238.33333333333303
287411218,287415622,90,4404,4166.666666666667,237.33333333333303
287418713,287423119,90,4406,4166.666666666667,239.33333333333303
287427883,287432288,90,4405,4166.666666666667,238.33333333333303
287435373,287439779,90,4406,4166.666666666667,239.33333333333303
287444538,287448944,90,4406,4166.666666666667,239.33333333333303
287452030,287456435,90,4405,4166.666666666667,238.33333333333303
287461199,287465605,90,4406,4166.666666666667,239.33333333333303
287468694,287473100,90,4406,4166.666666666667,239.33333333333303
287477861,287482267,90,4406,4166.666666666667,239.33333333333303
287485350,287489756,90,4406,4166.666666666667,239.33333333333303
287494518,287498923,90,4405,4166.666666666667,238.33333333333303
287502013,287506449,90,4436,4166.666666666667,269.33333333333303
287511184,287515590,90,4406,4166.666666666667,239.33333333333303
287518668,287523100,90,4432,4166.666666666667,265.33333333333303
287527838,287532243,90,4405,4166.666666666667,238.33333333333303
287535330,287539735,90,4405,4166.666666666667,238.33333333333303
287544500,287548905,90,4405,4166.666666666667,238.33333333333303
287551984,287556391,90,4407,4166.666666666667,240.33333333333303
287561154,287565591,90,4437,4166.666666666667,270.33333333333303
287568649,287573055,90,4406,4166.666666666667,239.33333333333303
287577815,287582247,90,4432,4166.666666666667,265.33333333333303
287585306,287589711,90,4405,4166.666666666667,238.33333333333303
287594464,287598869,90,4405,4166.666666666667,238.33333333333303
287601955,287606362,90,4407,4166.666666666667,240.33333333333303
287611129,287615534,90,4405,4166.666666666667,238.33333333333303
287618616,287623021,90,4405,4166.666666666667,238.33333333333303
287627783,287632188,90,4405,4166.666666666667,238.33333333333303
287635282,287639688,90,4406,4166.666666666667,239.33333333333303
287644442,287648847,90,4405,4166.666666666667,238.33333333333303
287651932,287656338,90,4406,4166.666666666667,239.33333333333303
287661102,287665509,90,4407,4166.666666666667,240.33333333333303
287668594,287673000,90,4406,4166.666666666667,239.33333333333303
287677758,287682164,90,4406,4166.666666666667,239.33333333333303
287685258,287689663,90,4405,4166.666666666667,238.33333333333303
287694415,287698821,90,4406,4166.666666666667,239.33333333333303
287701911,287706317,90,4406,4166.666666666667,239.33333333333303
287711081,287715488,90,4407,4166.666666666667,240.33333333333303
287718570,287722976,90,4406,4166.666666666667,239.33333333333303
287727741,287732173,90,4432,4166.666666666667,265.33333333333303
287735233,287739639,90,4406,4166.666666666667,239.33333333333303
287744396,287748801,90,4405,4166.666666666667,238.33333333333303
287751891,287756298,90,4407,4166.666666666667,240.33333333333303
287761054,287765459,90,4405,4166.666666666667,238.33333333333303
287768549,287772954,90,4405,4166.666666666667,238.33333333333303
287777723,287782129,90,4406,4166.666666666667,239.33333333333303
287785209,287789644,90,4435,4166.666666666667,268.33333333333303
287794371,287798776,90,4405,4166.666666666667,238.33333333333303
287801869,287806276,90,4407,4166.666666666667,240.33333333333303
287811029,287815435,90,4406,4166.666666666667,239.33333333333303
287818531,287822937,90,4406,4166.666666666667,239.33333333333303
287827693,287832099,90,4406,4166.666666666667,239.33333333333303
287835186,287839591,90,4405,4166.666666666667,238.33333333333303
287844357,287848793,90,4436,4166.666666666667,269.33333333333303
287851857,287856294,90,4437,4166.666666666667,270.33333333333303
287861013,287865418,90,4405,4166.666666666667,238.33333333333303
287868505,287872910,90,4405,4166.666666666667,238.33333333333303
287877670,287882084,90,4414,4166.666666666667,247.33333333333303
287885164,287889569,90,4405,4166.666666666667,238.33333333333303
287894328,287898734,90,4406,4166.666666666667,239.33333333333303
287901823,287906229,90,4406,4166.666666666667,239.33333333333303
287910986,287915392,90,4406,4166.666666666667,239.33333333333303
287918484,287922915,90,4431,4166.666666666667,264.33333333333303
287927645,287932051,90,4406,4166.666666666667,239.33333333333303
287935148,287939554,90,4406,4166.666666666667,239.33333333333303
287944304,287948709,90,4405,4166.666666666667,238.33333333333303
287951798,287956204,90,4406,4166.666666666667,239.33333333333303
287960971,287965378,90,4407,4166.666666666667,240.33333333333303
287968459,287972865,90,4406,4166.666666666667,239.33333333333303
287977622,287982027,90,4405,4166.666666666667,238.33333333333303
287994290,287998696,90,4406,4166.666666666667,239.33333333333303
288001762,288006169,90,4407,4166.666666666667,240.33333333333303
288010949,288015355,90,4406,4166.666666666667,239.33333333333303
288018416,288022821,90,4405,4166.666666666667,238.33333333333303
288027612,288032018,90,4406,4166.666666666667,239.33333333333303
288035087,288039493,90,4406,4166.666666666667,239.33333333333303
288044269,288048674,90,4405,4166.666666666667,238.33333333333303
288051741,288056177,90,4436,4166.666666666667,269.33333333333303
288060930,288065336,90,4406,4166.666666666667,239.33333333333303
288068397,288072811,90,4414,4166.666666666667,247.33333333333303
288077585,288081991,90,4406,4166.666666666667,239.33333333333303
288085058,288089490,90,4432,4166.666666666667,265.33333333333303
288094249,288098655,90,4406,4166.666666666667,239.33333333333303
288101723,288106130,90,4407,4166.666666666667,240.33333333333303
288110902,288115309,90,4407,4166.666666666667,240.33333333333303
288118376,288122807,90,4431,4166.666666666667,264.33333333333303
288127561,288131967,90,4406,4166.666666666667,239.33333333333303
288135032,288139437,90,4405,4166.666666666667,238.33333333333303
288144230,288148636,90,4406,4166.666666666667,239.33333333333303
288151695,288156102,90,4407,4166.666666666667,240.33333333333303
288160880,288165286,90,4406,4166.666666666667,239.33333333333303
288168349,288172754,90,4405,4166.666666666667,238.33333333333303
288177539,288181945,90,4406,4166.666666666667,239.33333333333303
288185009,288189414,90,4405,4166.666666666667,238.33333333333303
288194196,288198602,90,4406,4166.666666666667,239.33333333333303
288201666,288206071,90,4405,4166.666666666667,238.33333333333303
288210860,288215296,90,4436,4166.666666666667,269.33333333333303
288218341,288222746,90,4405,4166.666666666667,238.33333333333303
288227522,288231954,90,4432,4166.666666666667,265.33333333333303
288234995,288239400,90,4405,4166.666666666667,238.33333333333303
288244179,288248585,90,4406,4166.666666666667,239.33333333333303
288251643,288256048,90,4405,4166.666666666667,238.33333333333303
288260842,288265274,90,4432,4166.666666666667,265.33333333333303
288268317,288272723,90,4406,4166.666666666667,239.33333333333303
288277498,288281904,90,4406,4166.666666666667,239.33333333333303
288284966,288289372,90,4406,4166.666666666667,239.33333333333303
288294152,288298558,90,4406,4166.666666666667,239.33333333333303
288301622,288306028,90,4406,4166.666666666667,239.33333333333303
288310816,288315222,90,4406,4166.666666666667,239.33333333333303
288318283,288322689,90,4406,4166.666666666667,239.33333333333303
288327477,288331882,90,4405,4166.666666666667,238.33333333333303
288334952,288339358,90,4406,4166.666666666667,239.33333333333303
288344135,288348566,90,4431,4166.666666666667,264.33333333333303
288351613,288356049,90,4436,4166.666666666667,269.33333333333303
288360790,288365206,90,4416,4166.666666666667,249.33333333333303
288368263,288372668,90,4405,4166.666666666667,238.33333333333303
288377450,288381856,90,4406,4166.666666666667,239.33333333333303
288384923,288389329,90,4406,4166.666666666667,239.33333333333303
288394105,288398511,90,4406,4166.666666666667,239.33333333333303
288401582,288405988,90,4406,4166.666666666667,239.33333333333303
288410777,288415182,90,4405,4166.666666666667,238.33333333333303
288418242,288422648,90,4406,4166.666666666667,239.33333333333303
288427428,288431834,90,4406,4166.666666666667,239.33333333333303
288434896,288439300,90,4404,4166.666666666667,237.33333333333303
288444088,288448493,90,4405,4166.666666666667,238.33333333333303
288451557,288455963,90,4406,4166.666666666667,239.33333333333303
288460746,288465152,90,4406,4166.666666666667,239.33333333333303
288468216,288472621,90,4405,4166.666666666667,238.33333333333303
288477407,288481812,90,4405,4166.666666666667,238.33333333333303
288484881,288489286,90,4405,4166.666666666667,238.33333333333303
288494066,288498471,90,4405,4166.666666666667,238.33333333333303
288501537,288505944,90,4407,4166.666666666667,240.33333333333303
288510726,288515162,90,4436,4166.666666666667,269.33333333333303
288518205,288522610,90,4405,4166.666666666667,238.33333333333303
288527391,288531797,90,4406,4166.666666666667,239.33333333333303
288534849,288539255,90,4406,4166.666666666667,239.33333333333303
288544045,288548476,90,4431,4166.666666666667,264.33333333333303
288551518,288555925,90,4407,4166.666666666667,240.33333333333303
288560704,288565110,90,4406,4166.666666666667,239.33333333333303
288568167,288572572,90,4405,4166.666666666667,238.33333333333303
288577358,288581764,90,4406,4166.666666666667,239.33333333333303
288584829,288589234,90,4405,4166.666666666667,238.33333333333303
288594014,288598419,90,4405,4166.666666666667,238.33333333333303
288601488,288605894,90,4406,4166.666666666667,239.33333333333303
288610679,288615086,90,4407,4166.666666666667,240.33333333333303
288618151,288622587,90,4436,4166.666666666667,269.33333333333303
288627333,288631738,90,4405,4166.666666666667,238.33333333333303
288634809,288639240,90,4431,4166.666666666667,264.33333333333303
288643996,288648402,90,4406,4166.666666666667,239.33333333333303
288651470,288655911,90,4441,4166.666666666667,274.33333333333303
288660659,288665066,90,4407,4166.666666666667,240.33333333333303
288668130,288672562,90,4432,4166.666666666667,265.33333333333303
288677322,288681728,90,4406,4166.666666666667,239.33333333333303
288684785,288689190,90,4405,4166.666666666667,238.33333333333303
288693972,288698378,90,4406,4166.666666666667,239.33333333333303
288701447,288705880,90,4433,4166.666666666667,266.33333333333303
288710639,288715045,90,4406,4166.666666666667,239.33333333333303
288718104,288722510,90,4406,4166.666666666667,239.33333333333303
288727297,288731703,90,4406,4166.666666666667,239.33333333333303
288734771,288739177,90,4406,4166.666666666667,239.33333333333303
288743954,288748360,90,4406,4166.666666666667,239.33333333333303
288751430,288755836,90,4406,4166.666666666667,239.33333333333303
288760612,288765019,90,4407,4166.666666666667,240.33333333333303
288777264,288781695,90,4431,4166.666666666667,264.33333333333303
288784761,288789167,90,4406,4166.666666666667,239.33333333333303
288793922,288798328,90,4406,4166.666666666667,239.33333333333303
288801419,288805826,90,4407,4166.666666666667,240.33333333333303
288810582,288814988,90,4406,4166.666666666667,239.33333333333303
288818079,288822485,90,4406,4166.666666666667,239.33333333333303
288827242,288831647,90,4405,4166.666666666667,238.33333333333303
288834735,288839141,90,4406,4166.666666666667,239.33333333333303
288843903,288848308,90,4405,4166.666666666667,238.33333333333303
288851401,288855808,90,4407,4166.666666666667,240.33333333333303
288860560,288864967,90,4407,4166.666666666667,240.33333333333303
288868058,288872464,90,4406,4166.666666666667,239.33333333333303
