angle,t0_us,tf_us,delay_real_us,delay_ideal_us,jitter_us,delay_real_corr_us,jitter_corr_us
90,201369824,201374225,4401,4166.666666666667,234.33333333333303,4169.660851370063,2.9941847033960585
90,201386411,201390819,4408,4166.666666666667,241.33333333333303,4176.660851370063,9.994184703396058
90,201403064,201407470,4406,4166.666666666667,239.33333333333303,4174.660851370063,7.9941847033960585
90,201419826,201424242,4416,4166.666666666667,249.33333333333303,4184.660851370063,17.99418470339606
90,201436434,201440838,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,201469788,201474188,4400,4166.666666666667,233.33333333333303,4168.660851370063,1.9941847033960585
90,201486504,201490912,4408,4166.666666666667,241.33333333333303,4176.660851370063,9.994184703396058
90,201503178,201507583,4405,4166.666666666667,238.33333333333303,4173.660851370063,6.9941847033960585
90,201519821,201524225,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,201536545,201540949,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,201553213,201557621,4408,4166.666666666667,241.33333333333303,4176.660851370063,9.994184703396058
90,201569864,201574265,4401,4166.666666666667,234.33333333333303,4169.660851370063,2.9941847033960585
90,201586586,201590994,4408,4166.666666666667,241.33333333333303,4176.660851370063,9.994184703396058
90,201603255,201607659,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,201619905,201624309,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,201636501,201640905,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,201653275,201657684,4409,4166.666666666667,242.33333333333303,4177.660851370063,10.994184703396058
90,201669930,201674330,4400,4166.666666666667,233.33333333333303,4168.660851370063,1.9941847033960585
90,201686638,201691046,4408,4166.666666666667,241.33333333333303,4176.660851370063,9.994184703396058
90,201703190,201707595,4405,4166.666666666667,238.33333333333303,4173.660851370063,6.9941847033960585
90,201719950,201724354,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,201736565,201740969,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,201753226,201757634,4408,4166.666666666667,241.33333333333303,4176.660851370063,9.994184703396058
90,201770003,201774403,4400,4166.666666666667,233.33333333333303,4168.660851370063,1.9941847033960585
90,201786604,201791013,4409,4166.666666666667,242.33333333333303,4177.660851370063,10.994184703396058
90,201803280,201807684,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,201819926,201824330,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,201836643,201841047,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,201853308,201857716,4408,4166.666666666667,241.33333333333303,4176.660851370063,9.994184703396058
90,201869966,201874366,4400,4166.666666666667,233.33333333333303,4168.660851370063,1.9941847033960585
90,201886686,201891094,4408,4166.666666666667,241.33333333333303,4176.660851370063,9.994184703396058
90,201903356,201907764,4408,4166.666666666667,241.33333333333303,4176.660851370063,9.994184703396058
90,201920007,201924412,4405,4166.666666666667,238.33333333333303,4173.660851370063,6.9941847033960585
90,201936605,201941009,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,201953387,201957801,4414,4166.666666666667,247.33333333333303,4182.660851370063,15.994184703396058
90,201970049,201974449,4400,4166.666666666667,233.33333333333303,4168.660851370063,1.9941847033960585
90,201986646,201991055,4409,4166.666666666667,242.33333333333303,4177.660851370063,10.994184703396058
90,202003325,202007729,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,202019970,202024375,4405,4166.666666666667,238.33333333333303,4173.660851370063,6.9941847033960585
90,202036679,202041083,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,202053350,202057764,4414,4166.666666666667,247.33333333333303,4182.660851370063,15.994184703396058
90,202070008,202074408,4400,4166.666666666667,233.33333333333303,4168.660851370063,1.9941847033960585
120,203087045,203092842,5797,5555.555555555556,241.44444444444434,5565.660851370063,10.105295814507372
120,203103748,203109534,5786,5555.555555555556,230.44444444444434,5554.660851370063,-0.8947041854926283
120,203120504,203126306,5802,5555.555555555556,246.44444444444434,5570.660851370063,15.105295814507372
120,203137103,203142893,5790,5555.555555555556,234.44444444444434,5558.660851370063,3.1052958145073717
120,203153795,203159593,5798,5555.555555555556,242.44444444444434,5566.660851370063,11.105295814507372
120,203170443,203176233,5790,5555.555555555556,234.44444444444434,5558.660851370063,3.1052958145073717
120,203187152,203192953,5801,5555.555555555556,245.44444444444434,5569.660851370063,14.105295814507372
120,203203854,203209639,5785,5555.555555555556,229.44444444444434,5553.660851370063,-1.8947041854926283
120,203220540,203226337,5797,5555.555555555556,241.44444444444434,5565.660851370063,10.105295814507372
120,203237200,203242990,5790,5555.555555555556,234.44444444444434,5558.660851370063,3.1052958145073717
120,203253772,203259573,5801,5555.555555555556,245.44444444444434,5569.660851370063,14.105295814507372
120,203270474,203276259,5785,5555.555555555556,229.44444444444434,5553.660851370063,-1.8947041854926283
120,203287585,203293389,5804,5555.555555555556,248.44444444444434,5572.660851370063,17.10529581450737
120,203303830,203309620,5790,5555.555555555556,234.44444444444434,5558.660851370063,3.1052958145073717
120,203320521,203326319,5798,5555.555555555556,242.44444444444434,5566.660851370063,11.105295814507372
120,203337226,203343011,5785,5555.555555555556,229.44444444444434,5553.660851370063,-1.8947041854926283
120,203353872,203359675,5803,5555.555555555556,247.44444444444434,5571.660851370063,16.10529581450737
120,203370597,203376387,5790,5555.555555555556,234.44444444444434,5558.660851370063,3.1052958145073717
120,203387165,203392962,5797,5555.555555555556,241.44444444444434,5565.660851370063,10.105295814507372
120,203403858,203409643,5785,5555.555555555556,229.44444444444434,5553.660851370063,-1.8947041854926283
120,203420608,203426409,5801,5555.555555555556,245.44444444444434,5569.660851370063,14.105295814507372
120,203437214,203443004,5790,5555.555555555556,234.44444444444434,5558.660851370063,3.1052958145073717
120,203453904,203459702,5798,5555.555555555556,242.44444444444434,5566.660851370063,11.105295814507372
120,203470560,203476350,5790,5555.555555555556,234.44444444444434,5558.660851370063,3.1052958145073717
120,203487272,203493075,5803,5555.555555555556,247.44444444444434,5571.660851370063,16.10529581450737
120,203503976,203509761,5785,5555.555555555556,229.44444444444434,5553.660851370063,-1.8947041854926283
120,203520656,203526453,5797,5555.555555555556,241.44444444444434,5565.660851370063,10.105295814507372
120,203537301,203543090,5789,5555.555555555556,233.44444444444434,5557.660851370063,2.1052958145073717
120,203570637,203576422,5785,5555.555555555556,229.44444444444434,5553.660851370063,-1.8947041854926283
120,203587871,203593675,5804,5555.555555555556,248.44444444444434,5572.660851370063,17.10529581450737
120,203603999,203609789,5790,5555.555555555556,234.44444444444434,5558.660851370063,3.1052958145073717
120,203637277,203643062,5785,5555.555555555556,229.44444444444434,5553.660851370063,-1.8947041854926283
120,203654024,203659826,5802,5555.555555555556,246.44444444444434,5570.660851370063,15.105295814507372
120,203670631,203676421,5790,5555.555555555556,234.44444444444434,5558.660851370063,3.1052958145073717
120,203687325,203693123,5798,5555.555555555556,242.44444444444434,5566.660851370063,11.105295814507372
120,203704028,203709813,5785,5555.555555555556,229.44444444444434,5553.660851370063,-1.8947041854926283
120,203720668,203726470,5802,5555.555555555556,246.44444444444434,5570.660851370063,15.105295814507372
120,203737391,203743181,5790,5555.555555555556,234.44444444444434,5558.660851370063,3.1052958145073717
120,203754071,203759880,5809,5555.555555555556,253.44444444444434,5577.660851370063,22.10529581450737
120,203770734,203776524,5790,5555.555555555556,234.44444444444434,5558.660851370063,3.1052958145073717
120,203787433,203793235,5802,5555.555555555556,246.44444444444434,5570.660851370063,15.105295814507372
120,203804023,203809809,5786,5555.555555555556,230.44444444444434,5554.660851370063,-0.8947041854926283
120,203820711,203826509,5798,5555.555555555556,242.44444444444434,5566.660851370063,11.105295814507372
120,203837375,203843165,5790,5555.555555555556,234.44444444444434,5558.660851370063,3.1052958145073717
120,203854085,203859886,5801,5555.555555555556,245.44444444444434,5569.660851370063,14.105295814507372
120,203870787,203876572,5785,5555.555555555556,229.44444444444434,5553.660851370063,-1.8947041854926283
120,203888264,203894069,5805,5555.555555555556,249.44444444444434,5573.660851370063,18.10529581450737
120,203920781,203926579,5798,5555.555555555556,242.44444444444434,5566.660851370063,11.105295814507372
120,203937484,203943269,5785,5555.555555555556,229.44444444444434,5553.660851370063,-1.8947041854926283
120,203954131,203959933,5802,5555.555555555556,246.44444444444434,5570.660851370063,15.105295814507372
120,203970731,203976520,5789,5555.555555555556,233.44444444444434,5557.660851370063,2.1052958145073717
120,203987409,203993207,5798,5555.555555555556,242.44444444444434,5566.660851370063,11.105295814507372
120,204004103,204009889,5786,5555.555555555556,230.44444444444434,5554.660851370063,-0.8947041854926283
120,204037469,204043258,5789,5555.555555555556,233.44444444444434,5557.660851370063,2.1052958145073717
120,204054160,204059957,5797,5555.555555555556,241.44444444444434,5565.660851370063,10.105295814507372
120,204070817,204076607,5790,5555.555555555556,234.44444444444434,5558.660851370063,3.1052958145073717
120,204087527,204093329,5802,5555.555555555556,246.44444444444434,5570.660851370063,15.105295814507372
120,204104108,204109894,5786,5555.555555555556,230.44444444444434,5554.660851370063,-0.8947041854926283
120,204120794,204126592,5798,5555.555555555556,242.44444444444434,5566.660851370063,11.105295814507372
120,204137570,204143360,5790,5555.555555555556,234.44444444444434,5558.660851370063,3.1052958145073717
120,204154160,204159962,5802,5555.555555555556,246.44444444444434,5570.660851370063,15.105295814507372
120,204170865,204176651,5786,5555.555555555556,230.44444444444434,5554.660851370063,-0.8947041854926283
120,204188573,204194377,5804,5555.555555555556,248.44444444444434,5572.660851370063,17.10529581450737
120,204204218,204210007,5789,5555.555555555556,233.44444444444434,5557.660851370063,2.1052958145073717
120,204220911,204226707,5796,5555.555555555556,240.44444444444434,5564.660851370063,9.105295814507372
120,204237613,204243398,5785,5555.555555555556,229.44444444444434,5553.660851370063,-1.8947041854926283
120,204254244,204260046,5802,5555.555555555556,246.44444444444434,5570.660851370063,15.105295814507372
120,204270958,204276748,5790,5555.555555555556,234.44444444444434,5558.660851370063,3.1052958145073717
120,204287639,204293437,5798,5555.555555555556,242.44444444444434,5566.660851370063,11.105295814507372
120,204304225,204310011,5786,5555.555555555556,230.44444444444434,5554.660851370063,-0.8947041854926283
120,204320986,204326788,5802,5555.555555555556,246.44444444444434,5570.660851370063,15.105295814507372
120,204337589,204343378,5789,5555.555555555556,233.44444444444434,5557.660851370063,2.1052958145073717
120,204354281,204360079,5798,5555.555555555556,242.44444444444434,5566.660851370063,11.105295814507372
120,204370924,204376714,5790,5555.555555555556,234.44444444444434,5558.660851370063,3.1052958145073717
120,204387637,204393438,5801,5555.555555555556,245.44444444444434,5569.660851370063,14.105295814507372
120,204404344,204410129,5785,5555.555555555556,229.44444444444434,5553.660851370063,-1.8947041854926283
120,204420908,204426706,5798,5555.555555555556,242.44444444444434,5566.660851370063,11.105295814507372
120,204437680,204443469,5789,5555.555555555556,233.44444444444434,5557.660851370063,2.1052958145073717
120,204454270,204460071,5801,5555.555555555556,245.44444444444434,5569.660851370063,14.105295814507372
120,204470957,204476743,5786,5555.555555555556,230.44444444444434,5554.660851370063,-0.8947041854926283
120,204487656,204493453,5797,5555.555555555556,241.44444444444434,5565.660851370063,10.105295814507372
120,204504294,204510084,5790,5555.555555555556,234.44444444444434,5558.660851370063,3.1052958145073717
120,204521007,204526809,5802,5555.555555555556,246.44444444444434,5570.660851370063,15.105295814507372
120,204537695,204543481,5786,5555.555555555556,230.44444444444434,5554.660851370063,-0.8947041854926283
120,204554339,204560141,5802,5555.555555555556,246.44444444444434,5570.660851370063,15.105295814507372
120,204571043,204576833,5790,5555.555555555556,234.44444444444434,5558.660851370063,3.1052958145073717
120,204587745,204593542,5797,5555.555555555556,241.44444444444434,5565.660851370063,10.105295814507372
120,204604320,204610106,5786,5555.555555555556,230.44444444444434,5554.660851370063,-0.8947041854926283
120,204621077,204626878,5801,5555.555555555556,245.44444444444434,5569.660851370063,14.105295814507372
120,204637676,204643466,5790,5555.555555555556,234.44444444444434,5558.660851370063,3.1052958145073717
120,204654375,204660173,5798,5555.555555555556,242.44444444444434,5566.660851370063,11.105295814507372
120,204687726,204693528,5802,5555.555555555556,246.44444444444434,5570.660851370063,15.105295814507372
120,204704427,204710213,5786,5555.555555555556,230.44444444444434,5554.660851370063,-0.8947041854926283
120,204721124,204726921,5797,5555.555555555556,241.44444444444434,5565.660851370063,10.105295814507372
120,204737778,204743567,5789,5555.555555555556,233.44444444444434,5557.660851370063,2.1052958145073717
120,204754371,204760173,5802,5555.555555555556,246.44444444444434,5570.660851370063,15.105295814507372
120,204771052,204776848,5796,5555.555555555556,240.44444444444434,5564.660851370063,9.105295814507372
120,204787749,204793547,5798,5555.555555555556,242.44444444444434,5566.660851370063,11.105295814507372
120,204804392,204810182,5790,5555.555555555556,234.44444444444434,5558.660851370063,3.1052958145073717
120,204821101,204826903,5802,5555.555555555556,246.44444444444434,5570.660851370063,15.105295814507372
120,204837799,204843585,5786,5555.555555555556,230.44444444444434,5554.660851370063,-0.8947041854926283
120,204854439,204860241,5802,5555.555555555556,246.44444444444434,5570.660851370063,15.105295814507372
120,204871150,204876940,5790,5555.555555555556,234.44444444444434,5558.660851370063,3.1052958145073717
120,204887850,204893648,5798,5555.555555555556,242.44444444444434,5566.660851370063,11.105295814507372
120,204904425,204910212,5787,5555.555555555556,231.44444444444434,5555.660851370063,0.10529581450737169
120,204921184,204926986,5802,5555.555555555556,246.44444444444434,5570.660851370063,15.105295814507372
120,204954475,204960272,5797,5555.555555555556,241.44444444444434,5565.660851370063,10.105295814507372
120,204971464,204977256,5792,5555.555555555556,236.44444444444434,5560.660851370063,5.105295814507372
120,204987834,204993642,5808,5555.555555555556,252.44444444444434,5576.660851370063,21.10529581450737
120,205004536,205010322,5786,5555.555555555556,230.44444444444434,5554.660851370063,-0.8947041854926283
120,205021219,205027016,5797,5555.555555555556,241.44444444444434,5565.660851370063,10.105295814507372
120,205037859,205043648,5789,5555.555555555556,233.44444444444434,5557.660851370063,2.1052958145073717
120,205054561,205060373,5812,5555.555555555556,256.44444444444434,5580.660851370063,25.10529581450737
120,205071256,205077043,5787,5555.555555555556,231.44444444444434,5555.660851370063,0.10529581450737169
120,205087954,205093752,5798,5555.555555555556,242.44444444444434,5566.660851370063,11.105295814507372
120,205104604,205110393,5789,5555.555555555556,233.44444444444434,5557.660851370063,2.1052958145073717
120,205121194,205126996,5802,5555.555555555556,246.44444444444434,5570.660851370063,15.105295814507372
120,205137887,205143673,5786,5555.555555555556,230.44444444444434,5554.660851370063,-0.8947041854926283
120,205154657,205160459,5802,5555.555555555556,246.44444444444434,5570.660851370063,15.105295814507372
120,205171256,205177046,5790,5555.555555555556,234.44444444444434,5558.660851370063,3.1052958145073717
120,205187955,205193752,5797,5555.555555555556,241.44444444444434,5565.660851370063,10.105295814507372
120,205204650,205210435,5785,5555.555555555556,229.44444444444434,5553.660851370063,-1.8947041854926283
120,205221298,205227098,5800,5555.555555555556,244.44444444444434,5568.660851370063,13.105295814507372
120,205237889,205243678,5789,5555.555555555556,233.44444444444434,5557.660851370063,2.1052958145073717
120,205254584,205260381,5797,5555.555555555556,241.44444444444434,5565.660851370063,10.105295814507372
120,205271717,205277510,5793,5555.555555555556,237.44444444444434,5561.660851370063,6.105295814507372
120,205287966,205293768,5802,5555.555555555556,246.44444444444434,5570.660851370063,15.105295814507372
120,205304657,205310444,5787,5555.555555555556,231.44444444444434,5555.660851370063,0.10529581450737169
120,205321341,205327139,5798,5555.555555555556,242.44444444444434,5566.660851370063,11.105295814507372
120,205337993,205343794,5801,5555.555555555556,245.44444444444434,5569.660851370063,14.105295814507372
120,205354707,205360508,5801,5555.555555555556,245.44444444444434,5569.660851370063,14.105295814507372
120,205371290,205377075,5785,5555.555555555556,229.44444444444434,5553.660851370063,-1.8947041854926283
120,205387993,205393791,5798,5555.555555555556,242.44444444444434,5566.660851370063,11.105295814507372
120,205404641,205410430,5789,5555.555555555556,233.44444444444434,5557.660851370063,2.1052958145073717
120,205421342,205427145,5803,5555.555555555556,247.44444444444434,5571.660851370063,16.10529581450737
120,205438048,205443834,5786,5555.555555555556,230.44444444444434,5554.660851370063,-0.8947041854926283
120,205454681,205460482,5801,5555.555555555556,245.44444444444434,5569.660851370063,14.105295814507372
120,205471406,205477195,5789,5555.555555555556,233.44444444444434,5557.660851370063,2.1052958145073717
120,205488096,205493894,5798,5555.555555555556,242.44444444444434,5566.660851370063,11.105295814507372
120,205504676,205510461,5785,5555.555555555556,229.44444444444434,5553.660851370063,-1.8947041854926283
120,205521438,205527240,5802,5555.555555555556,246.44444444444434,5570.660851370063,15.105295814507372
120,205538044,205543834,5790,5555.555555555556,234.44444444444434,5558.660851370063,3.1052958145073717
120,205554732,205560529,5797,5555.555555555556,241.44444444444434,5565.660851370063,10.105295814507372
120,205571962,205577755,5793,5555.555555555556,237.44444444444434,5561.660851370063,6.105295814507372
120,205588073,205593874,5801,5555.555555555556,245.44444444444434,5569.660851370063,14.105295814507372
120,205604769,205610554,5785,5555.555555555556,229.44444444444434,5553.660851370063,-1.8947041854926283
120,205621452,205627250,5798,5555.555555555556,242.44444444444434,5566.660851370063,11.105295814507372
120,205638108,205643898,5790,5555.555555555556,234.44444444444434,5558.660851370063,3.1052958145073717
120,205654814,205660616,5802,5555.555555555556,246.44444444444434,5570.660851370063,15.105295814507372
120,205671522,205677308,5786,5555.555555555556,230.44444444444434,5554.660851370063,-0.8947041854926283
120,205688093,205693891,5798,5555.555555555556,242.44444444444434,5566.660851370063,11.105295814507372
120,205704744,205710534,5790,5555.555555555556,234.44444444444434,5558.660851370063,3.1052958145073717
120,205721449,205727250,5801,5555.555555555556,245.44444444444434,5569.660851370063,14.105295814507372
120,205738147,205743933,5786,5555.555555555556,230.44444444444434,5554.660851370063,-0.8947041854926283
120,205754800,205760602,5802,5555.555555555556,246.44444444444434,5570.660851370063,15.105295814507372
120,205771515,205777304,5789,5555.555555555556,233.44444444444434,5557.660851370063,2.1052958145073717
120,205788214,205794011,5797,5555.555555555556,241.44444444444434,5565.660851370063,10.105295814507372
120,205804786,205810572,5786,5555.555555555556,230.44444444444434,5554.660851370063,-0.8947041854926283
120,205821546,205827348,5802,5555.555555555556,246.44444444444434,5570.660851370063,15.105295814507372
120,205838146,205843936,5790,5555.555555555556,234.44444444444434,5558.660851370063,3.1052958145073717
120,205854835,205860632,5797,5555.555555555556,241.44444444444434,5565.660851370063,10.105295814507372
120,205872199,205877992,5793,5555.555555555556,237.44444444444434,5561.660851370063,6.105295814507372
120,205888197,205893999,5802,5555.555555555556,246.44444444444434,5570.660851370063,15.105295814507372
120,205904897,205910682,5785,5555.555555555556,229.44444444444434,5553.660851370063,-1.8947041854926283
120,205921592,205927390,5798,5555.555555555556,242.44444444444434,5566.660851370063,11.105295814507372
120,205938233,205944023,5790,5555.555555555556,234.44444444444434,5558.660851370063,3.1052958145073717
120,205954946,205960748,5802,5555.555555555556,246.44444444444434,5570.660851370063,15.105295814507372
120,205971521,205977307,5786,5555.555555555556,230.44444444444434,5554.660851370063,-0.8947041854926283
120,205988216,205994013,5797,5555.555555555556,241.44444444444434,5565.660851370063,10.105295814507372
120,206021629,206027431,5802,5555.555555555556,246.44444444444434,5570.660851370063,15.105295814507372
120,206038202,206043988,5786,5555.555555555556,230.44444444444434,5554.660851370063,-0.8947041854926283
120,206054954,206060756,5802,5555.555555555556,246.44444444444434,5570.660851370063,15.105295814507372
120,206071554,206077345,5791,5555.555555555556,235.44444444444434,5559.660851370063,4.105295814507372
120,206088264,206094061,5797,5555.555555555556,241.44444444444434,5565.660851370063,10.105295814507372
120,206104956,206110752,5796,5555.555555555556,240.44444444444434,5564.660851370063,9.105295814507372
120,206121613,206127415,5802,5555.555555555556,246.44444444444434,5570.660851370063,15.105295814507372
120,206138326,206144115,5789,5555.555555555556,233.44444444444434,5557.660851370063,2.1052958145073717
120,206155015,206160813,5798,5555.555555555556,242.44444444444434,5566.660851370063,11.105295814507372
120,206172511,206178303,5792,5555.555555555556,236.44444444444434,5560.660851370063,5.105295814507372
120,206188259,206194061,5802,5555.555555555556,246.44444444444434,5570.660851370063,15.105295814507372
120,206204961,206210747,5786,5555.555555555556,230.44444444444434,5554.660851370063,-0.8947041854926283
120,206221647,206227445,5798,5555.555555555556,242.44444444444434,5566.660851370063,11.105295814507372
120,206255059,206260861,5802,5555.555555555556,246.44444444444434,5570.660851370063,15.105295814507372
120,206271646,206277432,5786,5555.555555555556,230.44444444444434,5554.660851370063,-0.8947041854926283
120,206288335,206294133,5798,5555.555555555556,242.44444444444434,5566.660851370063,11.105295814507372
120,206305103,206310892,5789,5555.555555555556,233.44444444444434,5557.660851370063,2.1052958145073717
120,206321690,206327491,5801,5555.555555555556,245.44444444444434,5569.660851370063,14.105295814507372
120,206338394,206344179,5785,5555.555555555556,229.44444444444434,5553.660851370063,-1.8947041854926283
120,206355026,206360828,5802,5555.555555555556,246.44444444444434,5570.660851370063,15.105295814507372
120,206371753,206377542,5789,5555.555555555556,233.44444444444434,5557.660851370063,2.1052958145073717
120,206388434,206394243,5809,5555.555555555556,253.44444444444434,5577.660851370063,22.10529581450737
120,206405018,206410803,5785,5555.555555555556,229.44444444444434,5553.660851370063,-1.8947041854926283
120,206421768,206427569,5801,5555.555555555556,245.44444444444434,5569.660851370063,14.105295814507372
120,206438372,206444162,5790,5555.555555555556,234.44444444444434,5558.660851370063,3.1052958145073717
120,206455063,206460861,5798,5555.555555555556,242.44444444444434,5566.660851370063,11.105295814507372
120,206471767,206477552,5785,5555.555555555556,229.44444444444434,5553.660851370063,-1.8947041854926283
120,206488406,206494208,5802,5555.555555555556,246.44444444444434,5570.660851370063,15.105295814507372
120,206505130,206510919,5789,5555.555555555556,233.44444444444434,5557.660851370063,2.1052958145073717
120,206521826,206527624,5798,5555.555555555556,242.44444444444434,5566.660851370063,11.105295814507372
120,206538473,206544262,5789,5555.555555555556,233.44444444444434,5557.660851370063,2.1052958145073717
120,206555187,206560989,5802,5555.555555555556,246.44444444444434,5570.660851370063,15.105295814507372
120,206571767,206577553,5786,5555.555555555556,230.44444444444434,5554.660851370063,-0.8947041854926283
120,206588462,206594260,5798,5555.555555555556,242.44444444444434,5566.660851370063,11.105295814507372
120,206605112,206610901,5789,5555.555555555556,233.44444444444434,5557.660851370063,2.1052958145073717
120,206621827,206627628,5801,5555.555555555556,245.44444444444434,5569.660851370063,14.105295814507372
120,206638518,206644303,5785,5555.555555555556,229.44444444444434,5553.660851370063,-1.8947041854926283
120,206655152,206660953,5801,5555.555555555556,245.44444444444434,5569.660851370063,14.105295814507372
120,206671864,206677665,5801,5555.555555555556,245.44444444444434,5569.660851370063,14.105295814507372
120,206688560,206694358,5798,5555.555555555556,242.44444444444434,5566.660851370063,11.105295814507372
120,206705133,206710918,5785,5555.555555555556,229.44444444444434,5553.660851370063,-1.8947041854926283
120,206721901,206727703,5802,5555.555555555556,246.44444444444434,5570.660851370063,15.105295814507372
120,206738499,206744289,5790,5555.555555555556,234.44444444444434,5558.660851370063,3.1052958145073717
120,206755198,206760996,5798,5555.555555555556,242.44444444444434,5566.660851370063,11.105295814507372
120,206771895,206777680,5785,5555.555555555556,229.44444444444434,5553.660851370063,-1.8947041854926283
120,206788538,206794339,5801,5555.555555555556,245.44444444444434,5569.660851370063,14.105295814507372
120,206805262,206811051,5789,5555.555555555556,233.44444444444434,5557.660851370063,2.1052958145073717
120,206821838,206827635,5797,5555.555555555556,241.44444444444434,5565.660851370063,10.105295814507372
120,206838589,206844378,5789,5555.555555555556,233.44444444444434,5557.660851370063,2.1052958145073717
120,206855306,206861108,5802,5555.555555555556,246.44444444444434,5570.660851370063,15.105295814507372
